iter	Passed	Remaining
4787	23247	25306
4788	23252	25301
4789	23256	25295
4790	23260	25290
4791	23265	25284
4792	23269	25279
4793	23271	25271
4794	23276	25266
4795	23280	25260
4796	23284	25255
4797	23289	25250
4798	23293	25244
4799	23297	25239
4800	23302	25233
4801	23311	25234
4802	23316	25229
4803	23321	25224
4804	23326	25219
4805	23330	25213
4806	23335	25208
4807	23345	25209
4808	23351	25206
4809	23358	25203
4810	23367	25203
4811	23372	25199
4812	23377	25193
4813	23381	25188
4814	23386	25183
4815	23390	25177
4816	23394	25172
4817	23399	25167
4818	23403	25161
4819	23408	25156
4820	23412	25151
4821	23416	25145
4822	23421	25140
4823	23425	25134
4824	23429	25128
4825	23433	25123
4826	23437	25117
4827	23442	25112
4828	23446	25107
4829	23450	25101
4830	23455	25096
4831	23459	25091
4832	23464	25085
4833	23468	25080
4834	23473	25075
4835	23476	25068
4836	23481	25063
4837	23485	25058
4838	23489	25052
4839	23494	25047
4840	23498	25042
4841	23505	25039
4842	23512	25036
4843	23520	25035
4844	23527	25033
4845	23532	25028
4846	23537	25022
4847	23541	25017
4848	23545	25012
4849	23549	25006
4850	23554	25001
4851	23558	24995
4852	23562	24990
4853	23567	24985
4854	23571	24979
4855	23576	24974
4856	23580	24968
4857	23584	24963
4858	23588	24957
4859	23593	24952
4860	23597	24947
4861	23602	24942
4862	23606	24936
4863	23610	24931
4864	23615	24925
4865	23619	24920
4866	23623	24915
4867	23628	24909
4868	23632	24904
4869	23637	24899
4870	23641	24893
4871	23645	24888
4872	23650	24882
4873	23654	24877
4874	23658	24871
4875	23662	24866
4876	23667	24861
4877	23688	24873
4878	23698	24873
4879	23704	24870
4880	23709	24865
4881	23714	24860
4882	23719	24855
4883	23724	24851
4884	23729	24846
4885	23734	24841
4886	23739	24837
4887	23744	24832
4888	23749	24828
4889	23754	24823
4890	23759	24818
4891	23763	24813
4892	23768	24807
4893	23772	24802
4894	23777	24797
4895	23781	24791
4896	23785	24786
4897	23790	24781
4898	23794	24775
4899	23799	24770
4900	23803	24765
4901	23807	24759
4902	23812	24754
4903	23816	24749
4904	23821	24743
4905	23825	24738
4906	23829	24733
4907	23834	24727
4908	23838	24722
4909	23843	24717
4910	23847	24711
4911	23851	24706
4912	23857	24702
4913	23863	24698
4914	23869	24694
4915	23875	24691
4916	23884	24690
4917	23889	24686
4918	23894	24681
4919	23899	24676
4920	23904	24672
4921	23909	24667
4922	23913	24661
4923	23918	24656
4924	23922	24651
4925	23926	24645
4926	23931	24640
4927	23935	24635
4928	23940	24629
4929	23944	24624
4930	23948	24619
4931	23953	24614
4932	23957	24608
4933	23962	24603
4934	23966	24598
4935	23970	24592
4936	23975	24587
4937	23979	24581
4938	23984	24576
4939	23988	24571
4940	23993	24566
4941	23997	24560
4942	24001	24555
4943	24005	24549
4944	24010	24544
4945	24014	24539
4946	24019	24533
4947	24024	24529
4948	24031	24526
4949	24037	24523
4950	24046	24522
4951	24053	24519
4952	24058	24514
4953	24062	24509
4954	24066	24503
4955	24070	24498
4956	24075	24492
4957	24079	24487
4958	24083	24481
4959	24087	24476
4960	24092	24471
4961	24096	24465
4962	24100	24459
4963	24104	24454
4964	24109	24449
4965	24113	24443
4966	24117	24438
4967	24122	24432
4968	24126	24427
4969	24130	24422
4970	24137	24418
4971	24141	24413
4972	24146	24409
4973	24152	24404
4974	24156	24399
4975	24161	24394
4976	24166	24390
4977	24171	24385
4978	24176	24380
4979	24180	24375
4980	24185	24369
4981	24192	24366
4982	24198	24363
4983	24204	24359
4984	24211	24357
4985	24220	24356
4986	24225	24351
4987	24229	24346
4988	24234	24341
4989	24238	24336
4990	24243	24330
4991	24247	24325
4992	24251	24319
4993	24256	24314
4994	24260	24309
4995	24265	24304
4996	24269	24298
4997	24273	24293
4998	24278	24287
4999	24282	24282
5000	24286	24277
5001	24291	24271
5002	24295	24266
5003	24300	24261
5004	24304	24255
5005	24308	24250
5006	24313	24245
5007	24317	24239
5008	24322	24234
5009	24326	24229
5010	24330	24223
5011	24335	24218
5012	24339	24213
5013	24343	24207
5014	24347	24202
5015	24352	24196
5016	24356	24191
5017	24363	24188
5018	24370	24185
5019	24378	24184
5020	24385	24181
5021	24390	24176
5022	24394	24171
5023	24399	24166
5024	24403	24161
5025	24408	24155
5026	24412	24150
5027	24416	24144
5028	24421	24139
5029	24423	24132
5030	24427	24126
5031	24432	24121
5032	24436	24115
5033	24440	24110
5034	24444	24105
5035	24449	24099
5036	24453	24094
5037	24457	24088
5038	24462	24083
5039	24466	24077
5040	24470	24072
5041	24474	24067
5042	24479	24061
5043	24483	24056
5044	24488	24051
5045	24492	24045
5046	24496	24040
5047	24498	24032
5048	24503	24027
5049	24505	24020
5050	24507	24012
5051	24512	24007
5052	24516	24002
5053	24520	23996
5054	24525	23991
5055	24536	23993
5056	24543	23989
5057	24547	23984
5058	24554	23981
5059	24558	23976
5060	24563	23971
5061	24567	23965
5062	24571	23960
5063	24575	23954
5064	24580	23949
5065	24584	23943
5066	24588	23938
5067	24592	23932
5068	24597	23927
5069	24601	23922
5070	24605	23916
5071	24610	23911
5072	24614	23905
5073	24618	23900
5074	24622	23895
5075	24627	23889
5076	24631	23884
5077	24636	23879
5078	24640	23874
5079	24644	23868
5080	24649	23863
5081	24653	23858
5082	24658	23853
5083	24662	23847
5084	24666	23842
5085	24671	23836
5086	24675	23831
5087	24680	23826
5088	24683	23820
5089	24687	23814
5090	24692	23809
5091	24696	23804
5092	24702	23799
5093	24707	23795
5094	24712	23791
5095	24719	23788
5096	24728	23787
5097	24733	23782
5098	24737	23777
5099	24742	23772
5100	24747	23767
5101	24753	23763
5102	24755	23756
5103	24760	23751
5104	24764	23745
5105	24768	23740
5106	24773	23735
5107	24777	23729
5108	24781	23724
5109	24786	23718
5110	24788	23712
5111	24793	23706
5112	24797	23701
5113	24802	23696
5114	24806	23690
5115	24810	23685
5116	24814	23680
5117	24819	23674
5118	24823	23669
5119	24828	23664
5120	24832	23659
5121	24836	23653
5122	24841	23648
5123	24845	23643
5124	24850	23637
5125	24854	23632
5126	24859	23628
5127	24864	23622
5128	24869	23618
5129	24875	23614
5130	24881	23610
5131	24892	23611
5132	24897	23607
5133	24902	23602
5134	24906	23596
5135	24910	23591
5136	24914	23586
5137	24919	23580
5138	24923	23575
5139	24927	23569
5140	24931	23564
5141	24935	23558
5142	24940	23553
5143	24944	23548
5144	24957	23550
5145	24962	23545
5146	24967	23540
5147	24972	23536
5148	24976	23531
5149	24981	23525
5150	24983	23519
5151	24988	23513
5152	24992	23508
5153	24997	23503
5154	25001	23498
5155	25004	23491
5156	25008	23486
5157	25013	23480
5158	25017	23475
5159	25020	23468
5160	25024	23462
5161	25028	23457
5162	25033	23452
5163	25038	23447
5164	25044	23444
5165	25050	23440
5166	25056	23436
5167	25065	23435
5168	25069	23430
5169	25073	23424
5170	25076	23418
5171	25081	23412
5172	25085	23407
5173	25089	23402
5174	25092	23395
5175	25096	23389
5176	25100	23384
5177	25104	23378
5178	25109	23373
5179	25113	23367
5180	25117	23362
5181	25122	23357
5182	25125	23351
5183	25129	23346
5184	25134	23340
5185	25138	23335
5186	25142	23330
5187	25147	23324
5188	25151	23319
5189	25156	23314
5190	25160	23309
5191	25164	23303
5192	25169	23298
5193	25172	23291
5194	25176	23286
5195	25181	23281
5196	25185	23276
5197	25189	23270
5198	25194	23265
5199	25198	23260
5200	25204	23256
5201	25209	23252
5202	25213	23246
5203	25224	23246
5204	25230	23243
5205	25233	23236
5206	25237	23231
5207	25242	23226
5208	25246	23220
5209	25251	23215
5210	25255	23210
5211	25259	23204
5212	25263	23199
5213	25267	23193
5214	25272	23188
5215	25277	23183
5216	25282	23178
5217	25287	23174
5218	25292	23169
5219	25297	23165
5220	25301	23159
5221	25306	23154
5222	25308	23147
5223	25313	23142
5224	25317	23137
5225	25321	23131
5226	25326	23126
5227	25330	23121
5228	25335	23116
5229	25339	23111
5230	25344	23105
5231	25348	23100
5232	25352	23095
5233	25357	23089
5234	25361	23084
5235	25365	23078
5236	25371	23075
5237	25377	23071
5238	25383	23067
5239	25392	23066
5240	25399	23063
5241	25403	23058
5242	25408	23052
5243	25412	23047
5244	25417	23042
5245	25421	23036
5246	25425	23031
5247	25429	23026
5248	25433	23020
5249	25437	23015
5250	25442	23009
5251	25446	23004
5252	25451	22999
5253	25455	22994
5254	25459	22988
5255	25463	22983
5256	25468	22978
5257	25472	22972
5258	25477	22967
5259	25481	22962
5260	25486	22957
5261	25490	22952
5262	25494	22946
5263	25499	22941
5264	25503	22936
5265	25507	22930
5266	25511	22925
5267	25516	22920
5268	25520	22914
5269	25525	22909
5270	25529	22904
5271	25533	22898
5272	25539	22894
5273	25545	22891
5274	25551	22887
5275	25556	22882
5276	25564	22880
5277	25569	22875
5278	25573	22870
5279	25578	22865
5280	25582	22860
5281	25586	22854
5282	25591	22849
5283	25595	22843
5284	25599	22838
5285	25604	22833
5286	25608	22828
5287	25612	22822
5288	25616	22817
5289	25621	22812
5290	25625	22806
5291	25629	22801
5292	25634	22796
5293	25638	22790
5294	25642	22785
5295	25646	22779
5296	25651	22774
5297	25653	22767
5298	25658	22762
5299	25662	22757
5300	25666	22752
5301	25671	22746
5302	25675	22741
5303	25679	22736
5304	25684	22730
5305	25688	22725
5306	25693	22720
5307	25697	22715
5308	25708	22716
5309	25714	22712
5310	25720	22708
5311	25731	22709
5312	25736	22704
5313	25741	22699
5314	25746	22694
5315	25751	22690
5316	25756	22685
5317	25761	22680
5318	25772	22681
5319	25778	22676
5320	25783	22672
5321	25787	22667
5322	25789	22660
5323	25792	22653
5324	25796	22647
5325	25801	22642
5326	25805	22637
5327	25809	22632
5328	25814	22626
5329	25818	22621
5330	25822	22616
5331	25826	22610
5332	25831	22605
5333	25835	22600
5334	25839	22594
5335	25844	22589
5336	25848	22584
5337	25852	22578
5338	25857	22573
5339	25861	22567
5340	25865	22562
5341	25869	22557
5342	25871	22550
5343	25877	22546
5344	25883	22542
5345	25889	22538
5346	25896	22535
5347	25905	22534
5348	25910	22529
5349	25914	22523
5350	25918	22518
5351	25923	22513
5352	25927	22507
5353	25931	22502
5354	25935	22497
5355	25940	22492
5356	25944	22486
5357	25949	22481
5358	25953	22476
5359	25957	22470
5360	25961	22465
5361	25964	22458
5362	25968	22453
5363	25972	22447
5364	25977	22442
5365	25981	22437
5366	25985	22432
5367	25990	22426
5368	25995	22422
5369	26000	22417
5370	26004	22411
5371	26008	22406
5372	26012	22401
5373	26017	22395
5374	26021	22390
5375	26026	22385
5376	26030	22380
5377	26034	22374
5378	26039	22369
5379	26045	22366
5380	26052	22362
5381	26058	22359
5382	26069	22359
5383	26072	22352
5384	26076	22347
5385	26080	22342
5386	26085	22337
5387	26089	22332
5388	26093	22326
5389	26097	22320
5390	26101	22315
5391	26105	22310
5392	26110	22304
5393	26114	22299
5394	26118	22294
5395	26123	22288
5396	26127	22283
5397	26131	22278
5398	26136	22273
5399	26140	22267
5400	26145	22262
5401	26149	22257
5402	26153	22252
5403	26158	22246
5404	26162	22241
5405	26167	22236
5406	26171	22231
5407	26175	22225
5408	26179	22220
5409	26183	22214
5410	26187	22209
5411	26192	22204
5412	26196	22198
5413	26200	22193
5414	26204	22188
5415	26209	22183
5416	26215	22179
5417	26222	22176
5418	26228	22172
5419	26238	22172
5420	26243	22166
5421	26247	22161
5422	26251	22156
5423	26256	22151
5424	26260	22145
5425	26264	22140
5426	26269	22135
5427	26273	22130
5428	26277	22124
5429	26281	22119
5430	26286	22114
5431	26291	22109
5432	26295	22104
5433	26300	22099
5434	26304	22093
5435	26308	22088
5436	26313	22083
5437	26317	22078
5438	26321	22072
5439	26326	22067
5440	26330	22062
5441	26334	22056
5442	26338	22051
5443	26343	22046
5444	26347	22041
5445	26352	22036
5446	26356	22030
5447	26360	22025
5448	26365	22020
5449	26369	22014
5450	26374	22010
5451	26380	22006
5452	26386	22002
5453	26392	21998
5454	26402	21997
5455	26406	21992
5456	26409	21986
5457	26414	21981
5458	26418	21975
5459	26422	21970
5460	26427	21965
5461	26431	21960
5462	26435	21954
5463	26440	21949
5464	26444	21944
5465	26448	21938
5466	26453	21933
5467	26457	21928
5468	26461	21923
5469	26466	21917
5470	26470	21912
5471	26474	21907
5472	26478	21901
5473	26483	21896
5474	26487	21891
5475	26491	21886
5476	26496	21881
5477	26500	21875
5478	26504	21870
5479	26509	21865
5480	26513	21860
5481	26517	21854
5482	26522	21849
5483	26526	21844
5484	26530	21839
5485	26533	21832
5486	26538	21827
5487	26544	21823
5488	26555	21823
5489	26565	21823
5490	26570	21818
5491	26575	21814
5492	26586	21814
5493	26592	21809
5494	26596	21805
5495	26601	21800
5496	26606	21795
5497	26611	21790
5498	26616	21786
5499	26621	21780
5500	26625	21775
5501	26629	21770
5502	26634	21765
5503	26638	21760
5504	26642	21754
5505	26645	21748
5506	26649	21742
5507	26654	21737
5508	26658	21732
5509	26662	21726
5510	26666	21721
5511	26670	21715
5512	26675	21710
5513	26679	21705
5514	26683	21700
5515	26688	21695
5516	26692	21690
5517	26697	21684
5518	26701	21679
5519	26705	21674
5520	26711	21670
5521	26721	21669
5522	26732	21669
5523	26738	21665
5524	26743	21661
5525	26748	21656
5526	26753	21651
5527	26758	21646
5528	26763	21641
5529	26767	21636
5530	26771	21631
5531	26775	21625
5532	26780	21620
5533	26784	21615
5534	26789	21610
5535	26793	21605
5536	26798	21600
5537	26802	21595
5538	26807	21590
5539	26812	21585
5540	26816	21579
5541	26820	21574
5542	26825	21569
5543	26829	21564
5544	26833	21559
5545	26838	21553
5546	26842	21548
5547	26847	21543
5548	26851	21538
5549	26855	21533
5550	26860	21527
5551	26864	21522
5552	26869	21517
5553	26875	21513
5554	26880	21509
5555	26888	21507
5556	26897	21505
5557	26902	21500
5558	26907	21495
5559	26911	21490
5560	26916	21485
5561	26921	21480
5562	26926	21476
5563	26931	21471
5564	26936	21466
5565	26941	21462
5566	26946	21457
5567	26951	21452
5568	26956	21447
5569	26961	21443
5570	26966	21438
5571	26971	21433
5572	26976	21429
5573	26981	21424
5574	26986	21419
5575	26990	21414
5576	26995	21409
5577	26999	21404
5578	27003	21398
5579	27008	21393
5580	27012	21388
5581	27017	21383
5582	27021	21377
5583	27025	21372
5584	27030	21367
5585	27034	21362
5586	27038	21357
5587	27044	21353
5588	27050	21348
5589	27055	21344
5590	27064	21343
5591	27069	21338
5592	27074	21333
5593	27078	21328
5594	27083	21322
5595	27087	21317
5596	27091	21312
5597	27096	21307
5598	27100	21301
5599	27102	21295
5600	27107	21289
5601	27111	21284
5602	27116	21279
5603	27120	21274
5604	27124	21269
5605	27129	21263
5606	27133	21258
5607	27137	21253
5608	27141	21248
5609	27146	21242
5610	27150	21237
5611	27154	21232
5612	27159	21227
5613	27163	21221
5614	27167	21216
5615	27172	21211
5616	27176	21206
5617	27181	21201
5618	27185	21195
5619	27189	21190
5620	27193	21185
5621	27197	21179
5622	27207	21178
5623	27213	21174
5624	27219	21170
5625	27230	21170
5626	27234	21165
5627	27239	21160
5628	27243	21154
5629	27247	21149
5630	27251	21143
5631	27255	21138
5632	27259	21133
5633	27264	21128
5634	27268	21122
5635	27273	21117
5636	27277	21112
5637	27281	21107
5638	27285	21101
5639	27290	21096
5640	27294	21091
5641	27298	21086
5642	27303	21081
5643	27307	21076
5644	27312	21071
5645	27316	21065
5646	27321	21060
5647	27325	21055
5648	27329	21050
5649	27334	21044
5650	27338	21039
5651	27342	21034
5652	27346	21029
5653	27351	21023
5654	27355	21018
5655	27360	21013
5656	27364	21008
5657	27369	21003
5658	27373	20998
5659	27379	20993
5660	27385	20990
5661	27401	20994
5662	27406	20989
5663	27411	20984
5664	27414	20977
5665	27418	20972
5666	27422	20967
5667	27426	20962
5668	27430	20956
5669	27435	20951
5670	27439	20946
5671	27444	20941
5672	27448	20935
5673	27452	20930
5674	27456	20925
5675	27459	20919
5676	27464	20913
5677	27468	20908
5678	27472	20903
5679	27476	20897
5680	27480	20892
5681	27485	20887
5682	27489	20882
5683	27493	20876
5684	27498	20871
5685	27502	20866
5686	27506	20861
5687	27511	20855
5688	27515	20850
5689	27520	20845
5690	27524	20840
5691	27529	20835
5692	27534	20830
5693	27543	20829
5694	27553	20828
5695	27559	20824
5696	27563	20819
5697	27568	20814
5698	27572	20809
5699	27577	20803
5700	27581	20798
5701	27586	20793
5702	27590	20788
5703	27594	20783
5704	27598	20777
5705	27603	20772
5706	27607	20767
5707	27612	20762
5708	27616	20757
5709	27621	20752
5710	27625	20747
5711	27630	20741
5712	27634	20736
5713	27636	20730
5714	27641	20724
5715	27645	20719
5716	27650	20714
5717	27654	20709
5718	27658	20704
5719	27662	20698
5720	27667	20693
5721	27671	20688
5722	27675	20683
5723	27679	20677
5724	27684	20672
5725	27688	20667
5726	27692	20662
5727	27697	20656
5728	27703	20652
5729	27709	20649
5730	27715	20645
5731	27726	20644
5732	27730	20639
5733	27735	20634
5734	27739	20629
5735	27743	20623
5736	27748	20619
5737	27753	20614
5738	27758	20609
5739	27763	20605
5740	27768	20600
5741	27773	20595
5742	27778	20590
5743	27783	20585
5744	27788	20581
5745	27793	20576
5746	27797	20570
5747	27801	20566
5748	27807	20561
5749	27811	20556
5750	27816	20551
5751	27820	20546
5752	27825	20541
5753	27829	20536
5754	27834	20531
5755	27838	20525
5756	27842	20520
5757	27845	20514
5758	27849	20508
5759	27853	20503
5760	27858	20498
5761	27862	20493
5762	27867	20488
5763	27875	20485
5764	27881	20481
5765	27890	20479
5766	27896	20475
5767	27900	20470
5768	27904	20465
5769	27909	20460
5770	27913	20454
5771	27917	20449
5772	27921	20444
5773	27926	20439
5774	27930	20433
5775	27934	20428
5776	27939	20423
5777	27943	20418
5778	27947	20413
5779	27952	20408
5780	27956	20403
5781	27961	20397
5782	27965	20392
5783	27970	20387
5784	27974	20382
5785	27978	20377
5786	27982	20371
5787	27987	20366
5788	27991	20361
5789	27996	20356
5790	28000	20351
5791	28004	20346
5792	28009	20340
5793	28013	20335
5794	28017	20330
5795	28022	20325
5796	28026	20320
5797	28032	20316
5798	28035	20310
5799	28042	20306
5800	28050	20304
5801	28058	20301
5802	28063	20296
5803	28067	20291
5804	28072	20286
5805	28074	20279
5806	28078	20274
5807	28082	20269
5808	28087	20264
5809	28091	20258
5810	28095	20253
5811	28100	20248
5812	28104	20243
5813	28108	20238
5814	28113	20232
5815	28117	20227
5816	28122	20222
5817	28126	20217
5818	28131	20212
5819	28135	20207
5820	28139	20202
5821	28144	20196
5822	28148	20191
5823	28152	20186
5824	28157	20181
5825	28161	20176
5826	28166	20171
5827	28170	20165
5828	28174	20160
5829	28179	20155
5830	28183	20150
5831	28188	20145
5832	28193	20141
5833	28216	20149
5834	28223	20145
5835	28230	20142
5836	28234	20137
5837	28239	20132
5838	28243	20127
5839	28248	20122
5840	28252	20116
5841	28256	20111
5842	28261	20106
5843	28265	20101
5844	28270	20096
5845	28274	20091
5846	28276	20084
5847	28280	20079
5848	28285	20073
5849	28289	20068
5850	28293	20063
5851	28297	20058
5852	28302	20052
5853	28306	20047
5854	28310	20042
5855	28315	20037
5856	28319	20032
5857	28323	20026
5858	28328	20021
5859	28332	20016
5860	28336	20011
5861	28341	20006
5862	28343	19999
5863	28347	19994
5864	28351	19988
5865	28356	19983
5866	28360	19978
5867	28365	19973
5868	28369	19968
5869	28374	19963
5870	28379	19959
5871	28385	19954
5872	28391	19951
5873	28400	19948
5874	28406	19944
5875	28410	19939
5876	28414	19934
5877	28419	19929
5878	28423	19924
5879	28429	19919
5880	28434	19915
5881	28439	19910
5882	28444	19906
5883	28447	19899
5884	28452	19894
5885	28456	19889
5886	28461	19884
5887	28465	19879
5888	28469	19874
5889	28473	19868
5890	28478	19863
5891	28482	19858
5892	28486	19853
5893	28491	19848
5894	28495	19842
5895	28499	19837
5896	28504	19832
5897	28508	19827
5898	28513	19822
5899	28517	19817
5900	28521	19812
5901	28526	19806
5902	28530	19801
5903	28534	19796
5904	28539	19791
5905	28544	19786
5906	28550	19782
5907	28556	19778
5908	28567	19778
5909	28572	19773
5910	28577	19768
5911	28582	19764
5912	28587	19759
5913	28592	19754
5914	28597	19749
5915	28602	19744
5916	28606	19740
5917	28611	19735
5918	28616	19730
5919	28621	19725
5920	28626	19721
5921	28631	19716
5922	28634	19709
5923	28638	19704
5924	28643	19699
5925	28647	19694
5926	28651	19689
5927	28656	19684
5928	28660	19679
5929	28664	19673
5930	28669	19668
5931	28673	19663
5932	28678	19658
5933	28682	19653
5934	28686	19648
5935	28691	19643
5936	28695	19637
5937	28699	19632
5938	28703	19626
5939	28710	19623
5940	28716	19619
5941	28722	19615
5942	28731	19613
5943	28736	19609
5944	28741	19604
5945	28745	19598
5946	28749	19593
5947	28754	19588
5948	28756	19582
5949	28761	19576
5950	28765	19571
5951	28769	19566
5952	28773	19561
5953	28776	19554
5954	28780	19549
5955	28784	19544
5956	28788	19538
5957	28793	19533
5958	28797	19528
5959	28801	19523
5960	28805	19518
5961	28810	19512
5962	28814	19507
5963	28818	19502
5964	28822	19497
5965	28827	19491
5966	28831	19486
5967	28835	19481
5968	28840	19476
5969	28844	19471
5970	28849	19466
5971	28853	19460
5972	28857	19455
5973	28861	19450
5974	28866	19445
5975	28876	19444
5976	28883	19440
5977	28891	19438
5978	28899	19435
5979	28904	19430
5980	28908	19425
5981	28913	19420
5982	28917	19415
5983	28921	19410
5984	28925	19404
5985	28930	19399
5986	28934	19394
5987	28938	19389
5988	28943	19384
5989	28947	19378
5990	28951	19373
5991	28956	19368
5992	28960	19363
5993	28964	19358
5994	28969	19353
5995	28973	19347
5996	28977	19342
5997	28982	19337
5998	28986	19332
5999	28990	19327
6000	28994	19321
6001	28999	19316
6002	29006	19313
6003	29011	19309
6004	29016	19303
6005	29020	19298
6006	29025	19293
6007	29029	19288
6008	29033	19283
6009	29037	19278
6010	29044	19274
6011	29050	19270
6012	29057	19266
6013	29068	19266
6014	29072	19260
6015	29077	19255
6016	29081	19250
6017	29084	19244
6018	29089	19239
6019	29093	19234
6020	29097	19229
6021	29102	19224
6022	29106	19219
6023	29110	19213
6024	29115	19208
6025	29119	19203
6026	29123	19198
6027	29127	19192
6028	29132	19187
6029	29136	19182
6030	29140	19177
6031	29144	19172
6032	29149	19166
6033	29153	19161
6034	29157	19156
6035	29161	19151
6036	29166	19146
6037	29170	19141
6038	29174	19135
6039	29179	19130
6040	29183	19125
6041	29187	19120
6042	29191	19115
6043	29196	19109
6044	29200	19104
6045	29205	19099
6046	29215	19098
6047	29221	19094
6048	29234	19094
6049	29239	19090
6050	29244	19085
6051	29250	19081
6052	29254	19076
6053	29258	19070
6054	29263	19065
6055	29267	19060
6056	29271	19055
6057	29275	19050
6058	29280	19044
6059	29284	19039
6060	29289	19034
6061	29293	19029
6062	29297	19024
6063	29301	19019
6064	29306	19013
6065	29310	19008
6066	29314	19003
6067	29319	18998
6068	29323	18993
6069	29327	18988
6070	29331	18982
6071	29336	18977
6072	29340	18972
6073	29345	18967
6074	29349	18962
6075	29353	18957
6076	29358	18952
6077	29362	18947
6078	29367	18942
6079	29374	18938
6080	29380	18934
6081	29389	18932
6082	29396	18929
6083	29400	18924
6084	29405	18918
6085	29409	18913
6086	29414	18908
6087	29418	18903
6088	29421	18897
6089	29426	18892
6090	29430	18887
6091	29435	18882
6092	29439	18877
6093	29443	18872
6094	29447	18866
6095	29452	18861
6096	29456	18856
6097	29458	18850
6098	29463	18844
6099	29467	18839
6100	29471	18834
6101	29476	18829
6102	29480	18824
6103	29483	18818
6104	29487	18813
6105	29491	18807
6106	29496	18802
6107	29500	18797
6108	29504	18792
6109	29508	18787
6110	29513	18782
6111	29517	18777
6112	29522	18771
6113	29526	18766
6114	29531	18761
6115	29543	18761
6116	29549	18757
6117	29558	18755
6118	29565	18752
6119	29570	18747
6120	29574	18742
6121	29579	18736
6122	29583	18731
6123	29587	18726
6124	29592	18721
6125	29596	18716
6126	29600	18711
6127	29604	18705
6128	29609	18700
6129	29613	18695
6130	29617	18690
6131	29621	18685
6132	29625	18679
6133	29630	18674
6134	29634	18669
6135	29639	18664
6136	29643	18659
6137	29647	18654
6138	29651	18648
6139	29656	18643
6140	29658	18637
6141	29663	18632
6142	29666	18626
6143	29670	18621
6144	29675	18616
6145	29679	18611
6146	29684	18606
6147	29688	18601
6148	29692	18595
6149	29696	18590
6150	29699	18584
6151	29703	18579
6152	29709	18575
6153	29715	18571
6154	29722	18567
6155	29732	18566
6156	29737	18561
6157	29741	18556
6158	29746	18550
6159	29750	18545
6160	29754	18540
6161	29759	18535
6162	29763	18530
6163	29767	18525
6164	29772	18519
6165	29776	18514
6166	29780	18509
6167	29784	18504
6168	29789	18499
6169	29793	18494
6170	29797	18489
6171	29802	18483
6172	29813	18483
6173	29818	18478
6174	29823	18473
6175	29828	18469
6176	29833	18464
6177	29837	18459
6178	29842	18453
6179	29846	18448
6180	29850	18443
6181	29855	18438
6182	29859	18433
6183	29863	18428
6184	29868	18423
6185	29873	18418
6186	29879	18414
6187	29885	18410
6188	29893	18407
6189	29899	18403
6190	29903	18397
6191	29907	18392
6192	29912	18387
6193	29916	18382
6194	29920	18377
6195	29924	18372
6196	29928	18366
6197	29933	18361
6198	29937	18356
6199	29941	18351
6200	29946	18346
6201	29950	18341
6202	29953	18335
6203	29957	18329
6204	29961	18324
6205	29966	18319
6206	29970	18314
6207	29974	18309
6208	29979	18304
6209	29983	18299
6210	29987	18294
6211	29992	18288
6212	29996	18283
6213	30000	18278
6214	30005	18273
6215	30009	18268
6216	30013	18263
6217	30017	18257
6218	30022	18252
6219	30026	18247
6220	30034	18245
6221	30041	18241
6222	30047	18237
6223	30056	18234
6224	30060	18229
6225	30065	18224
6226	30068	18218
6227	30072	18213
6228	30076	18208
6229	30080	18203
6230	30085	18197
6231	30089	18192
6232	30093	18187
6233	30098	18182
6234	30102	18177
6235	30106	18172
6236	30111	18167
6237	30115	18161
6238	30119	18156
6239	30123	18151
6240	30127	18146
6241	30132	18141
6242	30136	18135
6243	30140	18130
6244	30145	18125
6245	30149	18120
6246	30154	18115
6247	30158	18110
6248	30162	18105
6249	30167	18100
6250	30171	18095
6251	30175	18090
6252	30180	18084
6253	30184	18079
6254	30189	18074
6255	30193	18070
6256	30200	18066
6257	30206	18062
6258	30215	18059
6259	30222	18056
6260	30226	18051
6261	30231	18045
6262	30235	18040
6263	30239	18035
6264	30243	18030
6265	30247	18025
6266	30252	18020
6267	30256	18015
6268	30261	18009
6269	30265	18004
6270	30269	17999
6271	30274	17994
6272	30278	17989
6273	30282	17984
6274	30287	17979
6275	30291	17974
6276	30295	17968
6277	30299	17963
6278	30303	17958
6279	30308	17953
6280	30312	17948
6281	30316	17942
6282	30320	17937
6283	30324	17932
6284	30329	17927
6285	30333	17922
6286	30337	17916
6287	30341	17911
6288	30346	17906
6289	30350	17901
6290	30359	17899
6291	30365	17895
6292	30372	17891
6293	30380	17888
6294	30387	17884
6295	30391	17879
6296	30396	17874
6297	30400	17869
6298	30404	17864
6299	30408	17859
6300	30413	17853
6301	30417	17848
6302	30421	17843
6303	30425	17838
6304	30430	17833
6305	30434	17828
6306	30438	17823
6307	30442	17817
6308	30447	17812
6309	30451	17807
6310	30455	17802
6311	30460	17797
6312	30464	17792
6313	30469	17787
6314	30473	17782
6315	30478	17777
6316	30482	17772
6317	30486	17767
6318	30491	17762
6319	30495	17757
6320	30500	17751
6321	30504	17746
6322	30509	17741
6323	30513	17736
6324	30517	17731
6325	30523	17727
6326	30529	17723
6327	30534	17718
6328	30543	17715
6329	30551	17713
6330	30556	17708
6331	30562	17704
6332	30566	17699
6333	30570	17693
6334	30574	17688
6335	30579	17683
6336	30583	17678
6337	30587	17673
6338	30591	17667
6339	30596	17662
6340	30600	17657
